,id,label
61,WRLevel2_2009-10_giantpump,2
62,WRLevel2_2009-10_goodnews,2
63,WRLevel2_2011-2012_sharemushc,2
64,WRLevel2_2000-01_brd,2
65,WRLevel2_2003-04_firest,2
66,WRLevel2_2003-04_howbig,2
67,WRLevel2_2005-06_popularpies,2
68,WRLevel2_2005-06_reptiles,2
69,WRLevel2_2008-09_braveamericans,2
70,WRLevel2_2008-09_const,2
71,WRLevel2_2006-07_dogs,2
72,WRLevel2_2006-07_listenup,2
73,WRLevel2_2008-09_lincolnpennis,2
74,WRLevel2_2009-10_newjudgerules,2
75,WRLevel2_2000-01_likefather,2
76,WRLevel2_2003-04_outofsight,2
77,WRLevel2_2006-07_dontsite,2
78,WRLevel2_2007-08_readpoem,2
79,WRLevel2_2009-10_firefoam,2
80,WRLevel2_2000-01_tuneomb,2
81,WRLevel2_2001-02_colorado,2
82,WRLevel2_2006-07_canuhear,2
83,WRLevel2_2006-07_spiders,2
84,WRLevel2_2006-07_mega,2
85,WRLevel2_2007-08_turkeys,2
86,WRLevel2_2006-07_whtsnew,2
87,WRLevel2_2004-05_mapfo,2
88,WRLevel2_2007-08_fivemore,2
89,WRLevel2_2000-01_dinosaru,2
90,WRLevel2_2004-05_habita,2
91,WRLevel2_2006-07_newparks,2
92,WRLevel2_2000-01_aroundd,2
93,WRLevel2_2006-07_hurricane,2
94,WRLevel2_2010-11_penguinsindanger,2
95,WRLevel2_2006-07_backpack,2
96,WRLevel2_2011-2012_fallharv,2
97,WRLevel2_2000-01_amaazon,2
98,WRLevel2_2004-05_preseidnets,2
99,WRLevel2_2006-07_hispanic,2
100,WRLevel2_2006-07_rareshark,2
101,WRLevel2_2007-08_mars,2
102,WRLevel2_2007-08_newfrog,2
103,WRLevel2_2007-08_spiders,2
104,WRLevel2_2009-10_specialdays,2
105,WRLevel2_2010-11_sayingthanks,2
106,WRLevel2_2006-07_follow,2
107,WRLevel2_2007-08_wdyk,2
108,WRLevel2_2010-11_intostorm,2
109,WRLevel2_2010-11_mysterysolved,2
110,WRLevel2_2011-2012_hopefor,2
111,WRLevel2_2007-08_hawaii,2
112,WRLevel2_2008-09_duckbilled,2
113,WRLevel2_2009-10_paralympics,2
114,WRLevel2_2009-10_turtlenews,2
115,WRLevel2_2010-11_bugsshake,2
116,WRLevel2_2010-11_savingmonarchs,2
117,WRLevel2_2000-01_goforgold,2
118,WRLevel2_2000-01_schoolsban,2
119,WRLevel2_2009-10_stophunger,2
120,WRLevel2_2011-2012_runforur,2
121,WRLevel2_2000-01_cross,2
122,WRLevel2_2006-07_rags,2
123,WRLevel2_2007-08_teet,2
124,WRLevel2_2009-10_dinoagain,2
125,WRLevel2_2008-09_ourcount,2
126,WRLevel2_2008-09_savingsick,2
127,WRLevel2_2000-01_meoorial,2
128,WRLevel2_2004-05_diff,2
129,WRLevel2_2005-06_gofot,2
130,WRLevel2_2007-08_animalears,2
131,WRLevel2_2007-08_baldeagle,2
132,WRLevel2_2008-09_youngartist,2
133,WRLevel2_2011-2012_horse,2
134,WRLevel2_2000-01_broken,2
135,WRLevel2_2001-02_tornado,2
136,WRLevel2_2010-11_firesafety,2
137,WRLevel2_2010-11_havingaball,2
138,WRLevel2_2011-2012_buyyling,2
139,WRLevel2_2011-2012_replacing,2
140,WRLevel2_2011-2012_yourskeleton,2
141,WRLevel2_2000-01_joegets,2
142,WRLevel2_2006-07_tailondolphin,2
143,WRLevel2_2008-09_obama,2
144,WRLevel2_2010-11_spiderdis,2
145,WRLevel2_2003-04_appleseason,2
146,WRLevel2_2004-05_tipping,2
147,WRLevel2_2006-07_rescue,2
148,WRLevel2_2009-10_gadens,2
149,WRLevel2_2000-01_icehockey,2
150,WRLevel2_2006-07_wormed,2
151,WRLevel2_2008-09_elecnew,2
152,WRLevel2_2009-10_savingmo,2
153,WRLevel2_2010-11_daysto,2
154,WRLevel2_2010-11_kidstocomm,2
155,WRLevel2_2000-01_plutoo,2
156,WRLevel2_2000-01_solarcar,2
157,WRLevel2_2003-04_howdeep,2
158,WRLevel2_2007-08_getwet,2
159,WRLevel2_2009-10_poeminpocket,2
160,WRLevel2_2005-06_rainforest,2
161,WRLevel2_2008-09_arcticmeltdown,2
162,WRLevel2_2000-01_candia,2
163,WRLevel2_2000-01_oursolar,2
164,WRLevel2_2003-04_butterfly,2
165,WRLevel2_2006-07_earth,2
166,WRLevel2_2008-09_coolglobes,2
167,WRLevel2_2009-10_makinghistory,2
168,WRLevel2_2011-2012_plantnaps,2
169,WRLevel2_2006-07_bees,2
170,WRLevel2_2008-09_eatright,2
171,WRLevel2_2009-10_toothenews,2
172,WRLevel2_2001-02_wheredo,2
173,WRLevel2_2003-04_hiden,2
174,WRLevel2_2006-07_wonderland,2
175,WRLevel2_2003-04_winterr,2
176,WRLevel2_2007-08_howmany,2
177,WRLevel2_2010-11_nativeart,2
178,WRLevel2_2006-07_bigbird,2
179,WRLevel2_2008-09_keepinglanglaive,2
180,WRLevel2_2008-09_promise,2
181,WRLevel2_2009-10_plantattack,2
182,WRLevel2_2009-10_tornado,2
183,WRLevel2_2010-11_plastic,2
184,WRLevel2_2000-01_civil,2
185,WRLevel2_2000-01_polarbears,2
186,WRLevel2_2006-07_water,2
187,WRLevel2_2007-08_musicears,2
188,WRLevel2_2010-11_whitehouse,2
189,WRLevel2_2011-2012_slpeey,2
190,WRLevel2_2003-04_columbus,2
191,WRLevel2_2003-04_raccooon,2
192,WRLevel2_2007-08_wdyrk,2
193,WRLevel2_2008-09_lights,2
194,WRLevel2_2009-10_triptosun,2
195,WRLevel2_2000-01_cleaning,2
196,WRLevel2_2009-10_batmystery,2
197,WRLevel2_2010-11_twister,2
198,WRLevel2_2007-08_reptile,2
199,WRLevel2_2004-05_healthysmile,2
200,WRLevel2_2007-08_crazy,2
201,WRLevel2_2000-01_headsp,2
202,WRLevel2_2006-07_whtscooking,2
203,WRLevel2_2009-10_ackbetter,2
204,WRLevel2_2000-01_emailsl,2
205,WRLevel2_2004-05_firehouse,2
206,WRLevel2_2007-08_hola,2
207,WRLevel2_2000-01_gots,2
208,WRLevel2_2010-11_oldtooth,2
209,WRLevel2_2011-2012_giftof,2
210,WRLevel2_2011-2012_longlost,2
211,WRLevel2_2009-10_northpole,2
212,WRLevel2_2010-11_homeimprovements,2
213,WRLevel2_2008-09_kingmemo,2
214,WRLevel2_2011-2012_lifesavers,2
215,WRLevel2_2006-07_pluto,2
216,WRLevel2_2010-11_tooloud,2
217,WRLevel2_2009-10_happybday,2
218,WRLevel2_2006-07_school,2
219,WRLevel2_2007-08_playingclean,2
220,WRLevel2_2007-08_visittocapital,2
221,WRLevel2_2003-04_hurricanes,2
222,WRLevel2_2009-10_hotlava,2
223,WRLevel2_2006-07_hbday,2
224,WRLevel2_2008-09_investing,2
225,WRLevel2_2010-11_lostinwild,2
226,WRLevel2_2001-02_timeline,2
227,WRLevel2_2010-11_kidshelp,2
228,WRLevel2_2000-01_walkrd,2
229,WRLevel2_2001-02_read,2
230,WRLevel2_2006-07_grandview,2
231,WRLevel2_2007-08_oldgum,2
232,WRLevel2_2008-09_dinod,2
233,WRLevel2_2009-10_catchclock,2
234,WRLevel2_2010-11_rules,2
235,WRLevel2_2002-03_cookie,2
236,WRLevel2_2006-07_dragonfly,2
237,WRLevel2_2007-08_cockroach,2
238,WRLevel2_2007-08_fire,2
239,WRLevel2_2007-08_ideas,2
240,WRLevel2_2009-10_ourconstitution,2
241,WRLevel2_2010-11_timetotravel,2
242,WRLevel2_2006-07_landahead,2
243,WRLevel2_2008-09_oceananima,2
244,WRLevel2_2000-01_antarctica,2
245,WRLevel2_2008-09_birds,2
246,WRLevel2_2000-01_howmany,2
247,WRLevel2_2009-10_saverain,2
248,WRLevel2_2010-11_kidslearn,2
249,WRLevel2_2009-10_helping,2
250,WRLevel2_2010-11_ocaenexplorers,2
251,WRLevel2_2008-09_allabtbats,2
252,WRLevel2_2002-03_secondhand,2
253,WRLevel2_2008-09_tcteeth,2
254,WRLevel2_2001-02_dc,2
255,WRLevel2_2001-02_dinograph,2
256,WRLevel2_2005-06_popular,2
257,WRLevel2_2006-07_migrating,2
258,WRLevel2_2001-02_worldseries,2
259,WRLevel2_2007-08_monarch,2
260,WRLevel2_2008-09_itsapple,2
261,WRLevel2_2004-05_usehead,2
262,WRLevel2_2008-09_costly,2
263,WRLevel2_2011-2012_monarchs,2
264,WRLevel2_2010-11_practice,2
265,WRLevel2_2002-03_robin,2
266,WRLevel2_2006-07_allabt,2
267,WRLevel2_2007-08_popscile,2
268,WRLevel2_2007-08_turndown,2
269,WRLevel2_2000-01_pass,2
270,WRLevel2_2003-04_reading,2
271,WRLevel2_2002-03_cheese,2
272,WRLevel2_2003-04_everybit,2
273,WRLevel2_2004-05_wampa,2
274,WRLevel2_2008-09_hispanic,2
275,WRLevel2_2009-10_pumpkin,2
276,WRLevel2_2006-07_readpoem,2
277,WRLevel2_2011-2012_dontplayiwthfire,2
278,WRLevel2_2002-03_coldest,2
279,WRLevel2_2008-09_goingplaces,2
280,WRLevel2_2003-04_healthy,2
281,WRLevel2_2004-05_monarches,2
282,WRLevel2_2008-09_savingrain,2
283,WRLevel2_2009-10_volcanoes,2
284,WRLevel2_2004-05_astornaut,2
285,WRLevel2_2009-10_rushmore,2
286,WRLevel2_2006-07_watcj,2
287,WRLevel2_2006-07_flyfly,2
288,WRLevel2_2009-10_thanking,2
289,WRLevel2_2000-01_nutrition,2
290,WRLevel2_2004-05_wb,2
291,WRLevel2_2011-2012_flying,2
292,WRLevel2_2008-09_firefigh,2
293,WRLevel2_2006-07_coins,2
294,WRLevel2_2008-09_withpoet,2
295,WRLevel2_2011-2012_lawofland,2
296,WRLevel2_2002-03_nutrition,2
297,WRLevel2_2000-01_sharrk,2
298,WRLevel2_2000-01_state,2
299,WRLevel2_2003-04_story,2
300,WRLevel2_2004-05_life,2
301,WRLevel2_2007-08_penguinnews,2
302,WRLevel2_2010-11_adayof,2
303,WRLevel2_2001-02_seesouth,2
304,WRLevel2_2010-11_whoisuse,2
305,WRLevel2_2000-01_dinosaur,2
306,WRLevel2_2010-11_hurray.html,2
307,WRLevel2_2010-11_stormy,2
308,WRLevel2_2011-2012_firesafety,2
309,WRLevel2_2004-05_pumpkin,2
310,WRLevel2_2006-07_pumpkinss,2
311,WRLevel2_2001-02_medals,2
312,WRLevel2_2001-02_batwings,2
313,WRLevel2_2002-03_lifeinspae,2
314,WRLevel2_2003-04_mljleader,2
315,WRLevel2_2003-04_schoolss,2
316,WRLevel2_2011-2012_exploringarctic,2
317,WRLevel2_2000-01_timetravelers,2
318,WRLevel2_2006-07_chinese,2
319,WRLevel2_2006-07_dinosaur,2
320,WRLevel2_2009-10_hooray,2
321,WRLevel2_2011-2012_happyhar,2
322,WRLevel2_2003-04_inventions,2
323,WRLevel2_2007-08_hny,2
324,WRLevel2_2009-10_powow,2
325,WRLevel2_2000-01_whtswrong,2
326,WRLevel2_2007-08_reachforstar,2
327,WRLevel2_2010-11_letsceleb,2
328,WRLevel2_2005-06_hollights,2
329,WRLevel2_2007-08_eat,2
330,WRLevel2_2002-03_amazon,2
331,WRLevel2_2006-07_firefighters,2
332,WRLevel2_2008-09_spacejunk,2
333,WRLevel2_2010-11_hearthis,2
334,WRLevel2_2002-03_presnov,2
335,WRLevel2_2000-01_rememebring,2
336,WRLevel2_2008-09_missgintooth,2
337,WRLevel2_2008-09_secrets,2
338,WRLevel2_2000-01_arthur,2
339,WRLevel2_2009-10_happyholidays,2
340,WRLevel2_2011-2012_powow,2
341,WRLevel2_2003-04_tropics,2
342,WRLevel2_2008-09_symbols,2
343,WRLevel2_2009-10_firesafety,2
344,WRLevel2_2006-07_read,2
345,WRLevel2_2006-07_becoming,2
346,WRLevel2_2006-07_rockrumble,2
347,WRLevel2_2009-10_awake,2
348,WRLevel2_2011-2012_getready,2
349,WRLevel2_2003-04_firefighters,2
350,WRLevel2_2004-05_growing,2
351,WRLevel2_2002-03_americam,2
352,WRLevel2_2003-04_dino,2
353,WRLevel2_2004-05_helloamerica,2
354,WRLevel2_2010-11_theflueandu,2
355,WRLevel2_2010-11_torescue,2
356,WRLevel2_2000-01_caloires,2
357,WRLevel2_2006-07_famous,2
358,WRLevel2_2009-10_spinningsotrms,2
359,WRLevel2_2003-04_animalhomes,2
360,WRLevel2_2002-03_holiday,2
361,WRLevel2_2006-07_batnews,2
362,WRLevel2_2011-2012_nightlife,2
363,WRLevel2_2003-04_welcome,2
364,WRLevel2_2006-07_hurricanes,2
365,WRLevel2_2008-09_americanheroes,2
366,WRLevel2_2009-10_dinosaur,2
367,WRLevel2_2004-05_arctoc,2
368,WRLevel2_2009-10_famousfirsts,2
369,WRLevel2_2004-05_spooky,2
370,WRLevel2_2000-01_smoking,2
371,WRLevel2_2003-04_whale,2
372,WRLevel2_2005-06_thanksgiving,2
373,WRLevel2_2007-08_presidentsday,2
374,WRLevel2_2008-09_msrprze,2
375,WRLevel2_2002-03_hinerba,2
376,WRLevel2_2004-05_crayong,2
377,WRLevel2_2009-10_aprilshowers,2
378,WRLevel2_2007-08_rockstar,2
379,WRLevel2_2005-06_apples,2
380,WRLevel2_2007-08_scaly,2
381,WRLevel2_2008-09_objects,2
382,WRLevel2_2000-01_follow,2
383,WRLevel2_2003-04_brights,2
384,WRLevel2_2008-09_makingcents,2
385,WRLevel2_2011-2012_sickdays,2
386,WRLevel2_2000-01_penguins,2
387,WRLevel2_2010-11_holidays,2
388,WRLevel2_2011-2012_lightup,2
389,WRLevel2_2004-05_splasj,2
390,WRLevel2_2005-06_letitsnow,2
391,WRLevel2_2010-11_toothtalk,2
392,WRLevel2_2005-06_creepy,2
393,WRLevel2_2000-01_projectss,2
394,WRLevel2_2011-2012_sayingthanks,2
395,WRLevel2_2002-03_foodpayra,2
396,WRLevel2_2008-09_twister,2
397,WRLevel2_2006-07_thanks,2
398,WRLevel2_2005-06_schooldays,2
399,WRLevel2_2007-08_smile,2
400,WRLevel2_2008-09_season,2
401,WRLevel2_2002-03_givingthanks,2
402,WRLevel2_2004-05_african,2
403,WRLevel2_2008-09_amazig,2
404,WRLevel2_2007-08_bugpower,2
405,WRLevel2_2008-09_electime,2
406,WRLevel2_2009-10_terrific,2
407,WRLevel2_2010-11_friendsofearth,2
408,WRLevel2_2003-04_spring,2
409,WRLevel2_2005-06_meetemperors,2
410,WRLevel2_2008-09_american,2
411,WRLevel2_2002-03_beearth,2
412,WRLevel2_2006-07_geread,2
413,WRLevel2_2007-08_native,2
414,WRLevel2_2007-08_timeto,2
415,WRLevel2_2010-11_penguinpower,2
416,WRLevel2_2011-2012_lifeinantarctic,2
417,WRLevel2_2000-01_gwb,2
418,WRLevel2_2007-08_people,2
419,WRLevel2_2010-11_clouds,2
420,WRLevel2_2000-01_thawing,2
421,WRLevel2_2002-03_mysteries,2
422,WRLevel2_2002-03_ihear,2
423,WRLevel2_2003-04_heading,2
424,WRLevel2_2005-06_goanimas,2
425,WRLevel2_2005-06_nativem,2
426,WRLevel2_2006-07_newwtooth,2
427,WRLevel2_2010-11_presidents,2
428,WRLevel2_2000-01_followleader,2
429,WRLevel2_2000-01_scientis,2
430,WRLevel2_2000-01_team,2
431,WRLevel2_2006-07_gettoknow,2
432,WRLevel2_2001-02_foodp,2
433,WRLevel2_2005-06_honeybuss,2
434,WRLevel2_2005-06_mydad,2
435,WRLevel2_2004-05_firsthanks,2
436,WRLevel2_2008-09_chinesenew,2
437,WRLevel2_2006-07_animals,2
438,WRLevel2_2007-08_silkmis,2
439,WRLevel2_2000-01_tregx,2
440,WRLevel2_2003-04_raiwbo,2
441,WRLevel2_2004-05_friendly,2
442,WRLevel2_2002-03_fun,2
443,WRLevel2_2004-05_rainfors,2
444,WRLevel2_2007-08_whtsup,2
445,WRLevel2_2004-05_welboard,2
446,WRLevel2_2000-01_celebrate,2
447,WRLevel2_2008-09_saesun,2
448,WRLevel2_2002-03_bonezone,2
449,WRLevel2_2007-08_earthhelpers,2
450,WRLevel2_2008-09_happybday,2
451,WRLevel2_2007-08_bepoet,2
452,WRLevel2_2005-06_tourr,2
453,WRLevel2_2006-07_explore,2
454,WRLevel2_2003-04_count,2
455,WRLevel2_2008-09_kidsdig,2
456,WRLevel2_2007-08_gtrideas,2
457,WRLevel2_2009-10_letgames,2
458,WRLevel2_2007-08_morecorn,2
459,WRLevel2_2007-08_sotrm,2
460,WRLevel2_2010-11_dance,2
461,WRLevel2_2010-11_upin,2
462,WRLevel2_2004-05_bushcome,2
463,WRLevel2_2005-06_moomys,2
464,WRLevel2_2009-10_cleanenergy,2
465,WRLevel2_2010-11_gethealthy,2
466,WRLevel2_2001-02_triptomusee,2
467,WRLevel2_2010-11_helloneighbours,2
468,WRLevel2_2008-09_takecare,2
469,WRLevel2_2000-01_pop,2
470,WRLevel2_2004-05_raining,2
471,WRLevel2_2006-07_rainforest,2
472,WRLevel2_2009-10_explorespace,2
473,WRLevel2_2009-10_singing,2
474,WRLevel2_2010-11_safe,2
475,WRLevel2_2003-04_seashore,2
476,WRLevel2_2009-10_whatshould,2
477,WRLevel2_2004-05_coralreef,2
478,WRLevel2_2005-06_smile,2
479,WRLevel2_2004-05_fwmf,2
480,WRLevel2_2005-06_supersurvival,2
481,WRLevel2_2006-07_wherewill,2
482,WRLevel2_2008-09_funwithpoertry,2
483,WRLevel2_2000-01_algore,2
484,WRLevel2_2004-05_american,2
485,WRLevel2_2004-05_lifeinspace,2
486,WRLevel2_2005-06_lookalikes,2
487,WRLevel2_2005-06_wointer,2
488,WRLevel2_2009-10_happynewyear,2
489,WRLevel2_2004-05_moneymatters,2
490,WRLevel2_2000-01_listening,2
491,WRLevel2_2007-08_hols,2
492,WRLevel2_2010-11_ribit,2
493,WRLevel2_2005-06_amazing,2
494,WRLevel2_2006-07_ourworld,2
495,WRLevel2_2009-10_polarbears,2
496,WRLevel2_2005-06_first,2
497,WRLevel2_2007-08_great,2
498,WRLevel2_2005-06_animals,2
499,WRLevel2_2008-09_arctic,2
500,WRLevel3_2008-09_dognap,3
501,WRLevel3_2004-05_grandopeing,3
502,WRLevel3_2008-09_gameboy,3
503,WRLevel3_2000-01_getwelvp,3
504,WRLevel3_2000-01_thinice,3
505,WRLevel3_2003-04_newwords,3
506,WRLevel3_2006-07_americans,3
507,WRLevel3_2006-07_pandas,3
508,WRLevel3_2000-01_lifeog,3
509,WRLevel3_2004-05_birdisback,3
510,WRLevel3_2004-05_dearpree,3
511,WRLevel3_2006-07_newworld,3
512,WRLevel3_2007-08_dvd,3
513,WRLevel3_2007-08_poppin,3
514,WRLevel3_2007-08_turtletime,3
515,WRLevel3_2003-04_crownjeewl,3
516,WRLevel3_2003-04_musi,3
517,WRLevel3_2005-06_spread,3
518,WRLevel3_2006-07_rumble,3
519,WRLevel3_2008-09_blues,3
520,WRLevel3_2000-01_animals,3
521,WRLevel3_2000-01_farour,3
522,WRLevel3_2004-05_underwater,3
523,WRLevel3_2006-07_partyride,3
524,WRLevel3_2007-08_bigfella,3
525,WRLevel3_2007-08_topofworld,3
526,WRLevel3_2002-03_minmoo,3
527,WRLevel3_2004-05_changeonway,3
528,WRLevel3_2002-03_honor,3
529,WRLevel3_2000-01_magellan,3
530,WRLevel3_2000-01_rosie,3
531,WRLevel3_2003-04_hairrising,3
532,WRLevel3_2003-04_seuss,3
533,WRLevel3_2006-07_hispanic,3
534,WRLevel3_2008-09_spicy,3
535,WRLevel3_2006-07_seafood,3
536,WRLevel3_2008-09_recordreptile,3
537,WRLevel3_2008-09_snap,3
538,WRLevel3_2002-03_carter,3
539,WRLevel3_2002-03_takeload,3
540,WRLevel3_2004-05_toothttrouble,3
541,WRLevel3_2004-05_wininghispanic,3
542,WRLevel3_2006-07_formerpresidents,3
543,WRLevel3_2006-07_leading,3
544,WRLevel3_2007-08_chasing,3
545,WRLevel3_2007-08_fashion,3
546,WRLevel3_2007-08_matht,3
547,WRLevel3_2007-08_potrait,3
548,WRLevel3_2008-09_buzz,3
549,WRLevel3_2008-09_supersaver,3
550,WRLevel3_2009-10_lemonaid,3
551,WRLevel3_2000-01_likefather,3
552,WRLevel3_2007-08_champ,3
553,WRLevel3_2008-09_bestbuds,3
554,WRLevel3_2010-11_drinkup,3
555,WRLevel3_2003-04_wakeupcall,3
556,WRLevel3_2006-07_bigbird,3
557,WRLevel3_2007-08_tougher,3
558,WRLevel3_2007-08_vetin,3
559,WRLevel3_2006-07_lifesaving,3
560,WRLevel3_2007-08_canyon,3
561,WRLevel3_2004-05_gobotss,3
562,WRLevel3_2005-06_fairytale,3
563,WRLevel3_2007-08_bugged,3
564,WRLevel3_2011-12_toothpaste,3
565,WRLevel3_2002-03_ancient,3
566,WRLevel3_2004-05_benswish,3
567,WRLevel3_2005-06_backto,3
568,WRLevel3_2005-06_hispanic,3
569,WRLevel3_2007-08_hightech,3
570,WRLevel3_2007-08_mercury,3
571,WRLevel3_2008-09_getready,3
572,WRLevel3_2011-12_kingrocks,3
573,WRLevel3_2011-12_taleoftoad,3
574,WRLevel3_2000-01_yearsss,3
575,WRLevel3_2003-04_kidsweigh+,3
576,WRLevel3_2006-07_million,3
577,WRLevel3_2006-07_timetovote,3
578,WRLevel3_2007-08_hotwheels,3
579,WRLevel3_2007-08_pumpkin,3
580,WRLevel3_2008-09_scrappy,3
581,WRLevel3_2009-10_getingame,3
582,WRLevel3_2003-04_honoring,3
583,WRLevel3_2007-08_babytalk,3
584,WRLevel3_2007-08_mmm,3
585,WRLevel3_2008-09_prickly,3
586,WRLevel3_2009-10_dinomite,3
587,WRLevel3_2010-11_superstories,3
588,WRLevel3_2003-04_headsup,3
589,WRLevel3_2003-04_whocolumbus,3
590,WRLevel3_2004-05_moneymania,3
591,WRLevel3_2005-06_amazing,3
592,WRLevel3_2005-06_womanprez,3
593,WRLevel3_2007-08_legobday,3
594,WRLevel3_2009-10_preizenobel,3
595,WRLevel3_2011-12_winning,3
596,WRLevel3_2002-03_poemsofheop,3
597,WRLevel3_2003-04_pudgy,3
598,WRLevel3_2004-05_meetingsecretary,3
599,WRLevel3_2005-06_whataview,3
600,WRLevel3_2007-08_schooolday,3
601,WRLevel3_2008-09_astep,3
602,WRLevel3_2009-10_gofish,3
603,WRLevel3_2004-05_welcome,3
604,WRLevel3_2006-07_united,3
605,WRLevel3_2007-08_boybehind,3
606,WRLevel3_2007-08_icyinvention,3
607,WRLevel3_2007-08_mousemission,3
608,WRLevel3_2009-10_whatsforlunch,3
609,WRLevel3_2010-11_takecharge,3
610,WRLevel3_2000-01_greathair,3
611,WRLevel3_2003-04_havingball,3
612,WRLevel3_2004-05_dinomite,3
613,WRLevel3_2004-05_keepticlean,3
614,WRLevel3_2006-07_artamsrt,3
615,WRLevel3_2006-07_laptops,3
616,WRLevel3_2010-11_maneheights,3
617,WRLevel3_2000-01_hunley,3
618,WRLevel3_2003-04_climbing,3
619,WRLevel3_2004-05_poetryinmotion,3
620,WRLevel3_2005-06_godzilla,3
621,WRLevel3_2005-06_weekwithout,3
622,WRLevel3_2007-08_resuable,3
623,WRLevel3_2008-09_ppoertry,3
624,WRLevel3_2010-11_babyboom,3
625,WRLevel3_2010-11_eyeforart,3
626,WRLevel3_2011-12_peatnut,3
627,WRLevel3_2003-04_homesweet,3
628,WRLevel3_2004-05_winning,3
629,WRLevel3_2005-06_simpsons,3
630,WRLevel3_2006-07_meerkat,3
631,WRLevel3_2006-07_schoolskare,3
632,WRLevel3_2009-10_greatcleanup,3
633,WRLevel3_2009-10_recessrundown,3
634,WRLevel3_2009-10_snailtrail,3
635,WRLevel3_2000-01_holliday,3
636,WRLevel3_2002-03_coinsget,3
637,WRLevel3_2004-05_fiestaon,3
638,WRLevel3_2004-05_iceage,3
639,WRLevel3_2005-06_newdonwers,3
640,WRLevel3_2005-06_terx,3
641,WRLevel3_2006-07_trasj.spx,3
642,WRLevel3_2007-08_galay,3
643,WRLevel3_2007-08_lvinginin,3
644,WRLevel3_2010-11_royalride,3
645,WRLevel3_2011-12_dinosur,3
646,WRLevel3_2005-06_pluto,3
647,WRLevel3_2007-08_hotstudff,3
648,WRLevel3_2003-04_attack,3
649,WRLevel3_2005-06_canusee,3
650,WRLevel3_2005-06_grtwall,3
651,WRLevel3_2005-06_newplaces,3
652,WRLevel3_2007-08_chocolate,3
653,WRLevel3_2008-09_tackies,3
654,WRLevel3_2009-10_flipping,3
655,WRLevel3_2003-04_buying,3
656,WRLevel3_2004-05_lilfecycle,3
657,WRLevel3_2006-07_lice,3
658,WRLevel3_2008-09_sounds,3
659,WRLevel3_2009-10_digin,3
660,WRLevel3_2004-05_secretvillage,3
661,WRLevel3_2004-05_sesasons,3
662,WRLevel3_2006-07_tag,3
663,WRLevel3_2010-11_weblinks,3
664,WRLevel3_2003-04_flying,3
665,WRLevel3_2003-04_mammoth,3
666,WRLevel3_2005-06_memory,3
667,WRLevel3_2007-08_blueskies,3
668,WRLevel3_2007-08_getgrip,3
669,WRLevel3_2009-10_headtrip,3
670,WRLevel3_2010-11_mealdeal,3
671,WRLevel3_2010-11_spacerace,3
672,WRLevel3_2002-03_rescuers,3
673,WRLevel3_2007-08_icecream,3
674,WRLevel3_2009-10_teeny,3
675,WRLevel3_2006-07_freedom,3
