,id,label
380,B3_41,3
381,B3_42,3
382,B3_44,3
383,B3_45,3
384,B3_5,3
385,B3_6,3
386,B3_7,3
387,B3_8,3
388,B3_9,3
389,S3_1,3
390,S3_10,3
391,S3_11,3
392,S3_12,3
393,S3_13,3
394,S3_14,3
395,S3_15,3
396,S3_16,3
397,S3_17,3
398,S3_18,3
399,S3_19,3
400,S3_2,3
401,S3_20,3
402,S3_21,3
403,S3_22,3
404,S3_23,3
405,S3_24,3
406,S3_25,3
407,S3_26,3
408,S3_27,3
409,S3_28,3
410,S3_29,3
411,S3_3,3
412,S3_30,3
413,S3_31,3
414,S3_32,3
415,S3_33,3
416,S3_34,3
417,S3_35,3
418,S3_36,3
419,S3_37,3
420,S3_38,3
421,S3_39,3
422,S3_4,3
423,S3_40,3
424,S3_41,3
425,S3_43,3
426,S3_44,3
427,S3_45,3
428,S3_46,3
429,S3_47,3
430,S3_48,3
431,S3_5,3
432,S3_6,3
433,S3_7,3
434,S3_8,3
435,S3_9,3
436,4_1,4
437,4_10,4
438,4_11,4
439,4_12,4
440,4_13,4
441,4_14,4
442,4_15,4
443,4_16,4
444,4_17,4
445,4_18,4
446,4_19,4
447,4_2,4
448,4_20,4
449,4_21,4
450,4_22,4
451,4_23,4
452,4_24,4
453,4_25,4
454,4_26,4
455,4_27,4
456,4_28,4
457,4_29,4
458,4_3,4
459,4_30,4
460,4_31,4
461,4_32,4
462,4_33,4
463,4_34,4
464,4_35,4
465,4_36,4
466,4_37,4
467,4_38,4
468,4_39,4
469,4_4,4
470,4_40,4
471,4_41,4
472,4_42,4
473,4_43,4
474,4_44,4
475,4_45,4
476,4_46,4
477,4_47,4
478,4_48,4
479,4_49,4
480,4_5,4
481,4_50,4
482,4_51,4
483,4_52,4
484,4_53,4
485,4_54,4
486,4_55,4
487,4_56,4
488,4_57,4
489,4_58,4
490,4_59,4
491,4_6,4
492,4_60,4
493,4_61,4
494,4_62,4
495,4_63,4
496,4_64,4
497,4_65,4
498,4_66,4
499,4_67,4
500,4_68,4
501,4_69,4
502,4_7,4
503,4_70,4
504,4_71,4
505,4_72,4
506,4_73,4
507,4_74,4
508,4_75,4
509,4_76,4
510,4_8,4
511,4_9,4
512,B4_1,4
513,B4_10,4
514,B4_11,4
515,B4_12,4
516,B4_13,4
517,B4_14,4
518,B4_15,4
519,B4_16,4
520,B4_17,4
521,B4_18,4
522,B4_19,4
523,B4_2,4
524,B4_20,4
525,B4_21,4
526,B4_22,4
527,B4_23,4
528,B4_24,4
529,B4_25,4
530,B4_26,4
531,B4_27,4
532,B4_28,4
533,B4_29,4
534,B4_3,4
535,B4_30,4
536,B4_31,4
537,B4_32,4
538,B4_33,4
539,B4_34,4
540,B4_35,4
541,B4_36,4
542,B4_37,4
543,B4_38,4
544,B4_39,4
545,B4_4,4
546,B4_40,4
547,B4_41,4
548,B4_42,4
549,B4_43,4
550,B4_5,4
551,B4_6,4
552,B4_7,4
553,B4_8,4
554,B4_9,4
555,S4_1,4
556,S4_10,4
557,S4_11,4
558,S4_12,4
559,S4_13,4
560,S4_14,4
561,S4_15,4
562,S4_16,4
563,S4_17,4
564,S4_18,4
565,S4_19,4
566,S4_2,4
567,S4_20,4
568,S4_21,4
569,S4_22,4
570,S4_23,4
571,S4_24,4
572,S4_25,4
573,S4_26,4
574,S4_27,4
575,S4_28,4
576,S4_29,4
577,S4_3,4
578,S4_30,4
579,S4_31,4
580,S4_32,4
581,S4_33,4
582,S4_34,4
583,S4_37,4
584,S4_38,4
585,S4_39,4
586,S4_4,4
587,S4_40,4
588,S4_5,4
589,S4_6,4
590,S4_7,4
591,S4_8,4
592,S4_9,4
593,5_1,5
594,5_10,5
595,5_11,5
596,5_12,5
597,5_13,5
598,5_14,5
599,5_15,5
600,5_16,5
601,5_17,5
602,5_18,5
603,5_19,5
604,5_2,5
605,5_20,5
606,5_21,5
607,5_22,5
608,5_23,5
609,5_24,5
610,5_25,5
611,5_26,5
612,5_27,5
613,5_28,5
614,5_29,5
615,5_3,5
616,5_30,5
617,5_31,5
618,5_32,5
619,5_33,5
620,5_34,5
621,5_35,5
622,5_36,5
623,5_37,5
624,5_38,5
625,5_39,5
626,5_4,5
627,5_40,5
628,5_41,5
629,5_42,5
630,5_43,5
631,5_44,5
632,5_45,5
633,5_46,5
634,5_47,5
635,5_48,5
636,5_49,5
637,5_5,5
638,5_50,5
639,5_51,5
640,5_52,5
641,5_53,5
642,5_54,5
643,5_55,5
644,5_56,5
645,5_57,5
646,5_58,5
647,5_59,5
648,5_6,5
649,5_60,5
650,5_61,5
651,5_7,5
652,5_8,5
653,5_9,5
654,B5_1,5
655,B5_10,5
656,B5_11,5
657,B5_12,5
658,B5_13,5
659,B5_14,5
660,B5_15,5
661,B5_16,5
662,B5_17,5
663,B5_18,5
664,B5_19,5
665,B5_2,5
666,B5_20,5
667,B5_21,5
668,B5_22,5
669,B5_23,5
670,B5_24,5
671,B5_25,5
672,B5_26,5
673,B5_27,5
674,B5_28,5
675,B5_29,5
676,B5_3,5
677,B5_30,5
678,B5_31,5
679,B5_32,5
680,B5_33,5
681,B5_34,5
682,B5_35,5
683,B5_36,5
684,B5_37,5
685,B5_4,5
686,B5_5,5
687,B5_6,5
688,B5_7,5
689,B5_8,5
690,B5_9,5
691,S5_1,5
692,S5_10,5
693,S5_11,5
694,S5_12,5
695,S5_13,5
696,S5_14,5
697,S5_15,5
698,S5_16,5
699,S5_17,5
700,S5_18,5
701,S5_19,5
702,S5_2,5
703,S5_20,5
704,S5_21,5
705,S5_22,5
706,S5_23,5
707,S5_24,5
708,S5_25,5
709,S5_26,5
710,S5_27,5
711,S5_28,5
712,S5_29,5
713,S5_3,5
714,S5_30,5
715,S5_31,5
716,S5_32,5
717,S5_33,5
718,S5_34,5
719,S5_35,5
720,S5_36,5
721,S5_37,5
722,S5_38,5
723,S5_39,5
724,S5_4,5
725,S5_40,5
726,S5_41,5
727,S5_42,5
728,S5_43,5
729,S5_44,5
730,S5_45,5
731,S5_46,5
732,S5_47,5
733,S5_48,5
734,S5_49,5
735,S5_5,5
736,S5_50,5
737,S5_6,5
738,S5_7,5
739,S5_8,5
740,S5_9,5
741,6_1,6
742,6_10,6
743,6_11,6
744,6_12,6
745,6_13,6
746,6_14,6
747,6_15,6
748,6_16,6
749,6_17,6
750,6_18,6
751,6_19,6
752,6_2,6
753,6_20,6
754,6_21,6
755,6_22,6
756,6_23,6
757,6_24,6
758,6_25,6
759,6_26,6
760,6_27,6
761,6_28,6
762,6_29,6
763,6_3,6
764,6_30,6
765,6_31,6
766,6_32,6
767,6_33,6
768,6_34,6
769,6_35,6
770,6_36,6
771,6_37,6
772,6_38,6
773,6_39,6
774,6_4,6
775,6_40,6
776,6_41,6
777,6_42,6
778,6_43,6
779,6_44,6
780,6_45,6
781,6_46,6
782,6_47,6
783,6_48,6
784,6_49,6
785,6_5,6
786,6_50,6
787,6_51,6
788,6_52,6
789,6_53,6
790,6_54,6
791,6_55,6
792,6_56,6
793,6_57,6
794,6_58,6
795,6_59,6
796,6_6,6
797,6_60,6
798,6_7,6
799,6_8,6
800,6_9,6
801,B6_1,6
802,B6_10,6
803,B6_11,6
804,B6_12,6
805,B6_13,6
806,B6_14,6
807,B6_15,6
808,B6_16,6
809,B6_17,6
810,B6_18,6
811,B6_19,6
812,B6_2,6
813,B6_20,6
814,B6_21,6
815,B6_22,6
816,B6_23,6
817,B6_24,6
818,B6_25,6
819,B6_26,6
820,B6_27,6
821,B6_28,6
822,B6_29,6
823,B6_3,6
824,B6_30,6
825,B6_31,6
826,B6_32,6
827,B6_33,6
828,B6_34,6
829,B6_35,6
830,B6_36,6
831,B6_37,6
832,B6_38,6
833,B6_39,6
834,B6_4,6
835,B6_40,6
836,B6_41,6
837,B6_42,6
838,B6_43,6
839,B6_44,6
840,B6_45,6
841,B6_46,6
842,B6_47,6
843,B6_48,6
844,B6_49,6
845,B6_5,6
846,B6_50,6
847,B6_51,6
848,B6_52,6
849,B6_53,6
850,B6_54,6
851,B6_55,6
852,B6_56,6
853,B6_57,6
854,B6_58,6
855,B6_59,6
856,B6_6,6
857,B6_60,6
858,B6_61,6
859,B6_62,6
860,B6_7,6
861,B6_8,6
862,B6_9,6
863,S6_1,6
864,S6_10,6
865,S6_11,6
866,S6_12,6
867,S6_13,6
868,S6_14,6
869,S6_15,6
870,S6_16,6
871,S6_17,6
872,S6_18,6
873,S6_19,6
874,S6_2,6
875,S6_20,6
876,S6_21,6
877,S6_22,6
878,S6_23,6
879,S6_24,6
880,S6_25,6
881,S6_26,6
882,S6_27,6
883,S6_28,6
884,S6_29,6
885,S6_3,6
886,S6_30,6
887,S6_31,6
888,S6_32,6
889,S6_33,6
890,S6_34,6
891,S6_35,6
892,S6_36,6
893,S6_37,6
894,S6_38,6
895,S6_39,6
896,S6_4,6
897,S6_40,6
898,S6_41,6
899,S6_5,6
900,S6_6,6
901,S6_7,6
902,S6_8,6
903,S6_9,6
904,7_1,7
905,7_10,7
906,7_11,7
907,7_12,7
908,7_13,7
909,7_14,7
910,7_15,7
911,7_16,7
912,7_17,7
913,7_18,7
914,7_19,7
915,7_2,7
916,7_20,7
917,7_21,7
918,7_22,7
919,7_23,7
920,7_24,7
921,7_25,7
922,7_26,7
923,7_27,7
924,7_28,7
925,7_29,7
926,7_3,7
927,7_30,7
928,7_31,7
929,7_32,7
930,7_33,7
931,7_34,7
932,7_35,7
933,7_36,7
934,7_4,7
935,7_5,7
936,7_6,7
937,7_7,7
938,7_8,7
939,7_9,7
940,B7_1,7
941,B7_10,7
942,B7_11,7
943,B7_12,7
944,B7_13,7
945,B7_14,7
946,B7_15,7
947,B7_16,7
948,B7_17,7
949,B7_18,7
950,B7_19,7
951,B7_2,7
952,B7_20,7
953,B7_21,7
954,B7_22,7
955,B7_23,7
956,B7_3,7
957,B7_4,7
958,B7_5,7
959,B7_6,7
960,B7_7,7
961,B7_8,7
962,B7_9,7
963,S7_1,7
964,S7_10,7
965,S7_11,7
966,S7_12,7
967,S7_13,7
968,S7_14,7
969,S7_15,7
970,S7_16,7
971,S7_17,7
972,S7_18,7
973,S7_19,7
974,S7_2,7
975,S7_20,7
976,S7_21,7
977,S7_22,7
978,S7_23,7
979,S7_24,7
980,S7_25,7
981,S7_26,7
982,S7_27,7
983,S7_28,7
984,S7_29,7
985,S7_3,7
986,S7_30,7
987,S7_31,7
988,S7_32,7
989,S7_33,7
990,S7_34,7
991,S7_35,7
992,S7_36,7
993,S7_37,7
994,S7_4,7
995,S7_5,7
996,S7_6,7
997,S7_7,7
998,S7_8,7
999,S7_9,7
1000,8_1,8
1001,8_10,8
1002,8_11,8
1003,8_12,8
1004,8_13,8
1005,8_14,8
1006,8_15,8
1007,8_16,8
1008,8_17,8
1009,8_18,8
1010,8_19,8
1011,8_2,8
1012,8_20,8
1013,8_21,8
1014,8_22,8
1015,8_23,8
1016,8_24,8
1017,8_25,8
1018,8_26,8
1019,8_27,8
1020,8_28,8
1021,8_29,8
1022,8_3,8
1023,8_30,8
1024,8_31,8
1025,8_32,8
1026,8_33,8
1027,8_34,8
1028,8_35,8
1029,8_36,8
1030,8_37,8
1031,8_38,8
1032,8_39,8
1033,8_4,8
1034,8_40,8
1035,8_41,8
1036,8_42,8
1037,8_43,8
1038,8_44,8
1039,8_5,8
1040,8_6,8
1041,8_7,8
1042,8_8,8
1043,8_9,8
1044,B8_1,8
1045,B8_10,8
1046,B8_11,8
1047,B8_12,8
1048,B8_13,8
1049,B8_14,8
1050,B8_16,8
1051,B8_17,8
1052,B8_18,8
1053,B8_19,8
1054,B8_2,8
1055,B8_20,8
1056,B8_21,8
1057,B8_22,8
1058,B8_23,8
1059,B8_24,8
1060,B8_25,8
1061,B8_26,8
1062,B8_27,8
1063,B8_28,8
1064,B8_29,8
1065,B8_3,8
1066,B8_30,8
1067,B8_31,8
1068,B8_32,8
1069,B8_33,8
1070,B8_34,8
1071,B8_35,8
1072,B8_36,8
1073,B8_37,8
1074,B8_38,8
1075,B8_39,8
1076,B8_4,8
1077,B8_40,8
1078,B8_41,8
1079,B8_42,8
1080,B8_43,8
1081,B8_44,8
1082,B8_45,8
1083,B8_46,8
1084,B8_47,8
1085,B8_48,8
1086,B8_49,8
1087,B8_5,8
1088,B8_6,8
1089,B8_7,8
1090,B8_8,8
1091,B8_9,8
1092,S8_1,8
1093,S8_10,8
1094,S8_11,8
1095,S8_12,8
1096,S8_13,8
1097,S8_14,8
1098,S8_15,8
1099,S8_16,8
1100,S8_17,8
1101,S8_18,8
1102,S8_19,8
1103,S8_2,8
1104,S8_20,8
1105,S8_21,8
1106,S8_22,8
1107,S8_23,8
1108,S8_24,8
1109,S8_25,8
1110,S8_26,8
1111,S8_27,8
1112,S8_28,8
1113,S8_29,8
1114,S8_3,8
1115,S8_30,8
1116,S8_31,8
1117,S8_32,8
1118,S8_33,8
1119,S8_34,8
1120,S8_35,8
1121,S8_36,8
1122,S8_37,8
1123,S8_38,8
1124,S8_39,8
1125,S8_4,8
1126,S8_40,8
1127,S8_41,8
1128,S8_42,8
1129,S8_43,8
1130,S8_44,8
1131,S8_45,8
1132,S8_46,8
1133,S8_5,8
1134,S8_6,8
1135,S8_7,8
1136,S8_8,8
1137,S8_9,8
1138,9_1,9
1139,9_10,9
1140,9_11,9
1141,9_12,9
1142,9_13,9
1143,9_14,9
1144,9_15,9
1145,9_16,9
1146,9_17,9
1147,9_18,9
1148,9_19,9
1149,9_2,9
1150,9_20,9
1151,9_21,9
1152,9_22,9
1153,9_23,9
1154,9_24,9
1155,9_25,9
1156,9_26,9
1157,9_3,9
1158,9_4,9
1159,9_5,9
1160,9_6,9
1161,9_7,9
1162,9_8,9
1163,9_9,9
1164,B9_1,9
1165,B9_10,9
1166,B9_11,9
1167,B9_12,9
1168,B9_13,9
1169,B9_14,9
1170,B9_15,9
1171,B9_16,9
1172,B9_17,9
1173,B9_18,9
1174,B9_19,9
1175,B9_2,9
1176,B9_20,9
1177,B9_21,9
1178,B9_22,9
1179,B9_23,9
1180,B9_24,9
1181,B9_25,9
1182,B9_26,9
1183,B9_27,9
1184,B9_28,9
1185,B9_29,9
1186,B9_3,9
1187,B9_30,9
1188,B9_31,9
1189,B9_32,9
1190,B9_33,9
1191,B9_34,9
1192,B9_35,9
1193,B9_36,9
1194,B9_37,9
1195,B9_38,9
1196,B9_4,9
1197,B9_40,9
1198,B9_41,9
1199,B9_42,9
1200,B9_6,9
1201,B9_7,9
1202,B9_8,9
1203,B9_9,9
1204,S9_1,9
1205,S9_10,9
1206,S9_11,9
1207,S9_13,9
1208,S9_15,9
1209,S9_16,9
1210,S9_17,9
1211,S9_18,9
1212,S9_19,9
1213,S9_2,9
1214,S9_20,9
1215,S9_21,9
1216,S9_22,9
1217,S9_23,9
1218,S9_24,9
1219,S9_25,9
1220,S9_26,9
1221,S9_28,9
1222,S9_29,9
1223,S9_3,9
1224,S9_30,9
1225,S9_31,9
1226,S9_32,9
1227,S9_4,9
1228,S9_6,9
1229,S9_7,9
1230,S9_8,9
1231,S9_9,9
