,id,label
275,KB21-10,5
276,KB21-11,5
277,KB21-12,5
278,KB21-13,5
279,KB21-14,5
280,KB21-15,5
281,KB21-2,5
282,KB21-3,5
283,KB21-4,5
284,KB21-5,5
285,KB21-6,5
286,KB21-7,5
287,KB21-8,5
288,KB21-9,5
289,KB22-1,5
290,KB22-10,5
291,KB22-11,5
292,KB22-12,5
293,KB22-13,5
294,KB22-14,5
295,KB22-15,5
296,KB22-16,5
297,KB22-17,5
298,KB22-18,5
299,KB22-19,5
300,KB22-2,5
301,KB22-20,5
302,KB22-21,5
303,KB22-22,5
304,KB22-23,5
305,KB22-24,5
306,KB22-25,5
307,KB22-26,5
308,KB22-3,5
309,KB22-4,5
310,KB22-5,5
311,KB22-6,5
312,KB22-7,5
313,KB22-8,5
314,KB22-9,5
315,KB23-1,1
316,KB23-2,1
317,KB23-3,1
318,KB23-4,1
319,KB23-5,1
320,KB23-6,1
321,KB23-7,1
322,KB23-8,1
323,KB24-1,1
324,KB24-10,1
325,KB24-11,1
326,KB24-12,1
327,KB24-13,1
328,KB24-14,1
329,KB24-15,1
330,KB24-16,1
331,KB24-17,1
332,KB24-18,1
333,KB24-19,1
334,KB24-2,1
335,KB24-20,1
336,KB24-21,1
337,KB24-22,1
338,KB24-23,1
339,KB24-24,1
340,KB24-25,1
341,KB24-26,1
342,KB24-27,1
343,KB24-28,1
344,KB24-3,1
345,KB24-4,1
346,KB24-5,1
347,KB24-6,1
348,KB24-7,1
349,KB24-8,1
350,KB24-9,1
351,KB25-1,1
352,KB25-10,1
353,KB25-11,1
354,KB25-12,1
355,KB25-13,1
356,KB25-14,1
357,KB25-15,1
358,KB25-16,1
359,KB25-17,1
360,KB25-18,1
361,KB25-19,1
362,KB25-2,1
363,KB25-20,1
364,KB25-21,1
365,KB25-22,1
366,KB25-23,1
367,KB25-24,1
368,KB25-25,1
369,KB25-26,1
370,KB25-27,1
371,KB25-28,1
372,KB25-29,1
373,KB25-3,1
374,KB25-30,1
375,KB25-31,1
376,KB25-32,1
377,KB25-33,1
378,KB25-34,1
379,KB25-4,1
380,KB25-5,1
381,KB25-6,1
382,KB25-7,1
383,KB25-8,1
384,KB25-9,1
385,KB26-1,2
386,KB26-10,2
387,KB26-11,2
388,KB26-12,2
389,KB26-13,2
390,KB26-14,2
391,KB26-15,2
392,KB26-16,2
393,KB26-17,2
394,KB26-18,2
395,KB26-19,2
396,KB26-2,2
397,KB26-20,2
398,KB26-21,2
399,KB26-22,2
400,KB26-23,2
401,KB26-24,2
402,KB26-3,2
403,KB26-4,2
404,KB26-5,2
405,KB26-6,2
406,KB26-7,2
407,KB26-8,2
408,KB26-9,2
409,KB27-1,2
410,KB27-10,2
411,KB27-11,2
412,KB27-12,2
413,KB27-13,2
414,KB27-14,2
415,KB27-15,2
416,KB27-16,2
417,KB27-17,2
418,KB27-18,2
419,KB27-19,2
420,KB27-2,2
421,KB27-20,2
422,KB27-21,2
423,KB27-22,2
424,KB27-23,2
425,KB27-24,2
426,KB27-3,2
427,KB27-4,2
428,KB27-5,2
429,KB27-6,2
430,KB27-7,2
431,KB27-8,2
432,KB27-9,2
433,KB28-1,3
434,KB28-10,3
435,KB28-11,3
436,KB28-12,3
437,KB28-2,3
438,KB28-3,3
439,KB28-4,3
440,KB28-5,3
441,KB28-6,3
442,KB28-7,3
443,KB28-8,3
444,KB28-9,3
445,KB29-1,4
446,KB29-10,4
447,KB29-11,4
448,KB29-12,4
449,KB29-2,4
450,KB29-3,4
451,KB29-4,4
452,KB29-5,4
453,KB29-6,4
454,KB29-7,4
455,KB29-8,4
456,KB29-9,4
457,KB3-1,2
458,KB3-10,2
459,KB3-11,2
460,KB3-12,2
461,KB3-13,2
462,KB3-14,2
463,KB3-15,2
464,KB3-16,2
465,KB3-17,2
466,KB3-18,2
467,KB3-19,2
468,KB3-2,2
469,KB3-20,2
470,KB3-21,2
471,KB3-22,2
472,KB3-23,2
473,KB3-24,2
474,KB3-25,2
475,KB3-26,2
476,KB3-27,2
477,KB3-28,2
478,KB3-29,2
479,KB3-3,2
480,KB3-30,2
481,KB3-4,2
482,KB3-5,2
483,KB3-6,2
484,KB3-7,2
485,KB3-8,2
486,KB3-9,2
487,KB30-1,4
488,KB30-10,4
489,KB30-11,4
490,KB30-12,4
491,KB30-2,4
492,KB30-3,4
493,KB30-4,4
494,KB30-5,4
495,KB30-6,4
496,KB30-7,4
497,KB30-8,4
498,KB30-9,4
499,KB31-1,4
500,KB31-2,4
501,KB31-3,4
502,KB31-4,4
503,KB31-5,4
504,KB31-6,4
505,KB31-7,4
506,KB32-1,4
507,KB32-2,4
508,KB32-3,4
509,KB32-4,4
510,KB32-5,4
511,KB32-6,4
512,KB32-7,4
513,KB33-1,4
514,KB33-2,4
515,KB33-3,4
516,KB33-4,4
517,KB33-5,4
518,KB33-6,4
519,KB33-7,4
520,KB34-1,4
521,KB34-2,4
522,KB34-3,4
523,KB34-4,4
524,KB34-5,4
525,KB34-6,4
526,KB34-7,4
527,KB35-1,1
528,KB35-10,1
529,KB35-11,1
530,KB35-12,1
531,KB35-13,1
532,KB35-14,1
533,KB35-15,1
534,KB35-16,1
535,KB35-17,1
536,KB35-18,1
537,KB35-19,1
538,KB35-2,1
539,KB35-20,1
540,KB35-21,1
541,KB35-22,1
542,KB35-3,1
543,KB35-4,1
544,KB35-5,1
545,KB35-6,1
546,KB35-7,1
547,KB35-8,1
548,KB35-9,1
549,KB36-1,1
550,KB36-10,1
551,KB36-11,1
552,KB36-12,1
553,KB36-13,1
554,KB36-14,1
555,KB36-15,1
556,KB36-16,1
557,KB36-17,1
558,KB36-18,1
559,KB36-2,1
560,KB36-3,1
561,KB36-4,1
562,KB36-5,1
563,KB36-6,1
564,KB36-7,1
565,KB36-8,1
566,KB36-9,1
567,KB37-1,2
568,KB37-10,2
569,KB37-11,2
570,KB37-12,2
571,KB37-2,2
572,KB37-3,2
573,KB37-4,2
574,KB37-5,2
575,KB37-6,2
576,KB37-7,2
577,KB37-8,2
578,KB37-9,2
579,KB38-1,3
580,KB38-10,3
581,KB38-11,3
582,KB38-12,3
583,KB38-13,3
584,KB38-14,3
585,KB38-15,3
586,KB38-2,3
587,KB38-3,3
588,KB38-4,3
589,KB38-5,3
590,KB38-6,3
591,KB38-7,3
592,KB38-8,3
593,KB38-9,3
594,KB39-1,3
595,KB39-10,3
596,KB39-11,3
597,KB39-12,3
598,KB39-13,3
599,KB39-14,3
600,KB39-15,3
601,KB39-16,3
602,KB39-2,3
603,KB39-3,3
604,KB39-4,3
605,KB39-5,3
606,KB39-6,3
607,KB39-7,3
608,KB39-8,3
609,KB39-9,3
610,KB4-1,2
611,KB4-10,2
612,KB4-11,2
613,KB4-12,2
614,KB4-13,2
615,KB4-14,2
616,KB4-15,2
617,KB4-16,2
618,KB4-17,2
619,KB4-18,2
620,KB4-19,2
621,KB4-2,2
622,KB4-20,2
623,KB4-21,2
624,KB4-22,2
625,KB4-23,2
626,KB4-24,2
627,KB4-25,2
628,KB4-26,2
629,KB4-27,2
630,KB4-28,2
631,KB4-29,2
632,KB4-3,2
633,KB4-30,2
634,KB4-4,2
635,KB4-5,2
636,KB4-6,2
637,KB4-7,2
638,KB4-8,2
639,KB4-9,2
640,KB40-1,3
641,KB40-10,3
642,KB40-11,3
643,KB40-2,3
644,KB40-3,3
645,KB40-4,3
646,KB40-5,3
647,KB40-6,3
648,KB40-7,3
649,KB40-8,3
650,KB40-9,3
651,KB41-1,4
652,KB41-10,4
653,KB41-2,4
654,KB41-3,4
655,KB41-4,4
656,KB41-5,4
657,KB41-6,4
658,KB41-7,4
659,KB41-8,4
660,KB41-9,4
661,KB42-1,4
662,KB42-10,4
663,KB42-2,4
664,KB42-3,4
665,KB42-4,4
666,KB42-5,4
667,KB42-6,4
668,KB42-7,4
669,KB42-8,4
670,KB42-9,4
671,KB43-1,1
672,KB43-10,1
673,KB43-11,1
674,KB43-12,1
675,KB43-13,1
676,KB43-14,1
677,KB43-15,1
678,KB43-16,1
679,KB43-17,1
680,KB43-18,1
681,KB43-19,1
682,KB43-2,1
683,KB43-20,1
684,KB43-21,1
685,KB43-22,1
686,KB43-23,1
687,KB43-24,1
688,KB43-25,1
689,KB43-26,1
690,KB43-27,1
691,KB43-28,1
692,KB43-29,1
693,KB43-3,1
694,KB43-30,1
695,KB43-31,1
696,KB43-32,1
697,KB43-4,1
698,KB43-5,1
699,KB43-6,1
700,KB43-7,1
701,KB43-8,1
702,KB43-9,1
703,KB44-1,2
704,KB44-10,2
705,KB44-11,2
706,KB44-12,2
707,KB44-13,2
708,KB44-14,2
709,KB44-15,2
710,KB44-16,2
711,KB44-17,2
712,KB44-18,2
713,KB44-19,2
714,KB44-2,2
715,KB44-20,2
716,KB44-21,2
717,KB44-22,2
718,KB44-23,2
719,KB44-24,2
720,KB44-25,2
721,KB44-26,2
722,KB44-27,2
723,KB44-28,2
724,KB44-29,2
725,KB44-3,2
726,KB44-30,2
727,KB44-31,2
728,KB44-32,2
729,KB44-33,2
730,KB44-34,2
731,KB44-35,2
732,KB44-36,2
733,KB44-37,2
734,KB44-38,2
735,KB44-39,2
736,KB44-4,2
737,KB44-40,2
738,KB44-5,2
739,KB44-6,2
740,KB44-7,2
741,KB44-8,2
742,KB44-9,2
743,KB45-1,2
744,KB45-10,2
745,KB45-11,2
746,KB45-12,2
747,KB45-13,2
748,KB45-14,2
749,KB45-15,2
750,KB45-16,2
751,KB45-17,2
752,KB45-18,2
753,KB45-19,2
754,KB45-2,2
755,KB45-20,2
756,KB45-21,2
757,KB45-22,2
758,KB45-23,2
759,KB45-24,2
760,KB45-25,2
761,KB45-26,2
762,KB45-27,2
763,KB45-28,2
764,KB45-3,2
765,KB45-4,2
766,KB45-5,2
767,KB45-6,2
768,KB45-7,2
769,KB45-8,2
770,KB45-9,2
771,KB46-1,3
772,KB46-10,3
773,KB46-11,3
774,KB46-12,3
775,KB46-13,3
776,KB46-14,3
777,KB46-15,3
778,KB46-16,3
779,KB46-17,3
780,KB46-18,3
781,KB46-19,3
782,KB46-2,3
783,KB46-20,3
784,KB46-21,3
785,KB46-22,3
786,KB46-23,3
787,KB46-24,3
788,KB46-25,3
789,KB46-26,3
790,KB46-27,3
791,KB46-28,3
792,KB46-3,3
793,KB46-4,3
794,KB46-5,3
795,KB46-6,3
796,KB46-7,3
797,KB46-8,3
798,KB46-9,3
799,KB47-1,1
800,KB47-10,1
801,KB47-11,1
802,KB47-12,1
803,KB47-13,1
804,KB47-14,1
805,KB47-15,1
806,KB47-16,1
807,KB47-17,1
808,KB47-18,1
809,KB47-19,1
810,KB47-2,1
811,KB47-20,1
812,KB47-21,1
813,KB47-22,1
814,KB47-23,1
815,KB47-24,1
816,KB47-25,1
817,KB47-26,1
818,KB47-27,1
819,KB47-28,1
820,KB47-29,1
821,KB47-3,1
822,KB47-30,1
823,KB47-4,1
824,KB47-5,1
825,KB47-6,1
826,KB47-7,1
827,KB47-8,1
828,KB47-9,1
829,KB48-1,1
830,KB48-10,1
831,KB48-11,1
832,KB48-12,1
833,KB48-13,1
834,KB48-14,1
835,KB48-15,1
836,KB48-16,1
837,KB48-17,1
838,KB48-18,1
839,KB48-19,1
840,KB48-2,1
841,KB48-20,1
842,KB48-21,1
843,KB48-22,1
844,KB48-23,1
845,KB48-24,1
846,KB48-25,1
847,KB48-26,1
848,KB48-27,1
849,KB48-28,1
850,KB48-29,1
851,KB48-3,1
852,KB48-30,1
853,KB48-4,1
854,KB48-5,1
855,KB48-6,1
856,KB48-7,1
857,KB48-8,1
858,KB48-9,1
859,KB49-1,2
860,KB49-10,2
861,KB49-11,2
862,KB49-12,2
863,KB49-13,2
864,KB49-14,2
865,KB49-15,2
866,KB49-16,2
867,KB49-17,2
868,KB49-18,2
869,KB49-19,2
870,KB49-2,2
871,KB49-20,2
872,KB49-21,2
873,KB49-22,2
874,KB49-23,2
875,KB49-24,2
876,KB49-25,2
877,KB49-3,2
878,KB49-4,2
879,KB49-5,2
880,KB49-6,2
881,KB49-7,2
882,KB49-8,2
883,KB49-9,2
884,KB5-1,3
885,KB5-10,3
886,KB5-11,3
887,KB5-12,3
888,KB5-13,3
889,KB5-14,3
890,KB5-15,3
891,KB5-16,3
892,KB5-17,3
893,KB5-18,3
894,KB5-19,3
895,KB5-2,3
896,KB5-20,3
897,KB5-21,3
898,KB5-22,3
899,KB5-23,3
900,KB5-24,3
901,KB5-25,3
902,KB5-26,3
903,KB5-27,3
904,KB5-28,3
905,KB5-29,3
906,KB5-3,3
907,KB5-30,3
908,KB5-4,3
909,KB5-5,3
910,KB5-6,3
911,KB5-7,3
912,KB5-8,3
913,KB5-9,3
914,KB50-1,3
915,KB50-10,3
916,KB50-11,3
917,KB50-12,3
918,KB50-13,3
919,KB50-14,3
920,KB50-15,3
921,KB50-16,3
922,KB50-17,3
923,KB50-18,3
924,KB50-19,3
925,KB50-2,3
926,KB50-20,3
927,KB50-21,3
928,KB50-22,3
929,KB50-23,3
930,KB50-24,3
931,KB50-25,3
932,KB50-3,3
933,KB50-4,3
934,KB50-5,3
935,KB50-6,3
936,KB50-7,3
937,KB50-8,3
938,KB50-9,3
939,KB51-1,1
940,KB51-10,1
941,KB51-11,1
942,KB51-12,1
943,KB51-13,1
944,KB51-14,1
945,KB51-15,1
946,KB51-16,1
947,KB51-17,1
948,KB51-18,1
949,KB51-19,1
950,KB51-2,1
951,KB51-20,1
952,KB51-21,1
953,KB51-22,1
954,KB51-23,1
955,KB51-24,1
956,KB51-25,1
957,KB51-26,1
958,KB51-27,1
959,KB51-28,1
960,KB51-29,1
961,KB51-3,1
962,KB51-30,1
963,KB51-4,1
964,KB51-5,1
965,KB51-6,1
966,KB51-7,1
967,KB51-8,1
968,KB51-9,1
969,KB52-1,2
970,KB52-10,2
971,KB52-11,2
972,KB52-12,2
973,KB52-13,2
974,KB52-14,2
975,KB52-15,2
976,KB52-16,2
977,KB52-17,2
978,KB52-18,2
979,KB52-19,2
980,KB52-2,2
981,KB52-20,2
982,KB52-21,2
983,KB52-22,2
984,KB52-23,2
985,KB52-24,2
986,KB52-25,2
987,KB52-3,2
988,KB52-4,2
989,KB52-5,2
990,KB52-6,2
991,KB52-7,2
992,KB52-8,2
993,KB52-9,2
994,KB53-1,1
995,KB53-10,1
996,KB53-11,1
997,KB53-12,1
998,KB53-13,1
999,KB53-14,1
1000,KB53-15,1
1001,KB53-16,1
1002,KB53-17,1
1003,KB53-18,1
1004,KB53-19,1
1005,KB53-2,1
1006,KB53-20,1
1007,KB53-3,1
1008,KB53-4,1
1009,KB53-5,1
1010,KB53-6,1
1011,KB53-7,1
1012,KB53-8,1
1013,KB53-9,1
1014,KB54-1,1
1015,KB54-10,1
1016,KB54-11,1
1017,KB54-12,1
1018,KB54-13,1
1019,KB54-14,1
1020,KB54-15,1
1021,KB54-16,1
1022,KB54-17,1
1023,KB54-18,1
1024,KB54-19,1
1025,KB54-2,1
1026,KB54-20,1
1027,KB54-3,1
1028,KB54-4,1
1029,KB54-5,1
1030,KB54-6,1
1031,KB54-7,1
1032,KB54-8,1
1033,KB54-9,1
1034,KB55-1,1
1035,KB55-10,1
1036,KB55-11,1
1037,KB55-12,1
1038,KB55-13,1
1039,KB55-14,1
1040,KB55-15,1
1041,KB55-16,1
1042,KB55-17,1
1043,KB55-18,1
1044,KB55-19,1
1045,KB55-2,1
1046,KB55-20,1
1047,KB55-21,1
1048,KB55-22,1
1049,KB55-23,1
1050,KB55-24,1
1051,KB55-25,1
1052,KB55-3,1
1053,KB55-4,1
1054,KB55-5,1
1055,KB55-6,1
1056,KB55-7,1
1057,KB55-8,1
1058,KB55-9,1
1059,KB56-1,2
1060,KB56-10,2
1061,KB56-2,2
1062,KB56-3,2
1063,KB56-4,2
1064,KB56-5,2
1065,KB56-6,2
1066,KB56-7,2
1067,KB56-8,2
1068,KB56-9,2
1069,KB57-1,2
1070,KB57-10,2
1071,KB57-11,2
1072,KB57-12,2
1073,KB57-13,2
1074,KB57-14,2
1075,KB57-15,2
1076,KB57-16,2
1077,KB57-17,2
1078,KB57-18,2
1079,KB57-19,2
1080,KB57-2,2
1081,KB57-20,2
1082,KB57-3,2
1083,KB57-4,2
1084,KB57-5,2
1085,KB57-6,2
1086,KB57-7,2
1087,KB57-8,2
1088,KB57-9,2
1089,KB58-1,3
1090,KB58-10,3
1091,KB58-11,3
1092,KB58-12,3
1093,KB58-13,3
1094,KB58-14,3
1095,KB58-15,3
1096,KB58-2,3
1097,KB58-3,3
1098,KB58-4,3
1099,KB58-5,3
1100,KB58-6,3
1101,KB58-7,3
1102,KB58-8,3
1103,KB58-9,3
1104,KB6-1,1
1105,KB6-10,1
1106,KB6-11,1
1107,KB6-12,1
1108,KB6-13,1
1109,KB6-14,1
1110,KB6-15,1
1111,KB6-16,1
1112,KB6-17,1
1113,KB6-18,1
1114,KB6-19,1
1115,KB6-2,1
1116,KB6-20,1
1117,KB6-21,1
1118,KB6-22,1
1119,KB6-23,1
1120,KB6-24,1
1121,KB6-25,1
1122,KB6-26,1
1123,KB6-27,1
1124,KB6-28,1
1125,KB6-29,1
1126,KB6-3,1
1127,KB6-30,1
1128,KB6-31,1
1129,KB6-32,1
1130,KB6-33,1
1131,KB6-34,1
1132,KB6-35,1
1133,KB6-36,1
1134,KB6-37,1
1135,KB6-38,1
1136,KB6-39,1
1137,KB6-4,1
1138,KB6-40,1
1139,KB6-41,1
1140,KB6-42,1
1141,KB6-5,1
1142,KB6-6,1
1143,KB6-7,1
1144,KB6-8,1
1145,KB6-9,1
1146,KB7-1,1
1147,KB7-10,1
1148,KB7-11,1
1149,KB7-12,1
1150,KB7-13,1
1151,KB7-14,1
1152,KB7-15,1
1153,KB7-16,1
1154,KB7-17,1
1155,KB7-18,1
1156,KB7-19,1
1157,KB7-2,1
1158,KB7-20,1
1159,KB7-21,1
1160,KB7-22,1
1161,KB7-23,1
1162,KB7-24,1
1163,KB7-3,1
1164,KB7-4,1
1165,KB7-5,1
1166,KB7-6,1
1167,KB7-7,1
1168,KB7-8,1
1169,KB7-9,1
1170,KB8-1,2
1171,KB8-10,2
1172,KB8-11,2
1173,KB8-12,2
1174,KB8-13,2
1175,KB8-14,2
1176,KB8-15,2
1177,KB8-16,2
1178,KB8-17,2
1179,KB8-2,2
1180,KB8-3,2
1181,KB8-4,2
1182,KB8-5,2
1183,KB8-6,2
1184,KB8-7,2
1185,KB8-8,2
1186,KB8-9,2
1187,KB87-1,3
1188,KB87-10,3
1189,KB87-11,3
1190,KB87-12,3
1191,KB87-13,3
1192,KB87-14,3
1193,KB87-15,3
1194,KB87-2,3
1195,KB87-3,3
1196,KB87-4,3
1197,KB87-5,3
1198,KB87-6,3
1199,KB87-7,3
1200,KB87-8,3
1201,KB87-9,3
1202,KB88-1,4
1203,KB88-10,4
1204,KB88-2,4
1205,KB88-3,4
1206,KB88-4,4
1207,KB88-5,4
1208,KB88-6,4
1209,KB88-7,4
1210,KB88-8,4
1211,KB88-9,4
1212,KB89-1,3
1213,KB89-10,3
1214,KB89-11,3
1215,KB89-12,3
1216,KB89-13,3
1217,KB89-14,3
1218,KB89-15,3
1219,KB89-16,3
1220,KB89-17,3
1221,KB89-18,3
1222,KB89-19,3
1223,KB89-2,3
1224,KB89-20,3
1225,KB89-21,3
1226,KB89-22,3
1227,KB89-23,3
1228,KB89-24,3
1229,KB89-3,3
1230,KB89-4,3
1231,KB89-5,3
1232,KB89-6,3
1233,KB89-7,3
1234,KB89-8,3
1235,KB89-9,3
1236,KB9-1,3
1237,KB9-10,3
1238,KB9-11,3
1239,KB9-12,3
1240,KB9-13,3
1241,KB9-2,3
1242,KB9-3,3
1243,KB9-4,3
1244,KB9-5,3
1245,KB9-6,3
1246,KB9-7,3
1247,KB9-8,3
1248,KB9-9,3
1249,KB90-1,2
1250,KB90-10,2
1251,KB90-11,2
1252,KB90-12,2
1253,KB90-13,2
1254,KB90-2,2
1255,KB90-3,2
1256,KB90-4,2
1257,KB90-5,2
1258,KB90-6,2
1259,KB90-7,2
1260,KB90-8,2
1261,KB90-9,2
1262,KB91-1,4
1263,KB91-10,4
1264,KB91-2,4
1265,KB91-3,4
1266,KB91-4,4
1267,KB91-5,4
1268,KB91-6,4
1269,KB91-7,4
1270,KB91-8,4
1271,KB91-9,4
1272,KB92-1,1
1273,KB92-10,1
1274,KB92-11,1
1275,KB92-12,1
1276,KB92-13,1
1277,KB92-14,1
1278,KB92-15,1
1279,KB92-16,1
1280,KB92-17,1
1281,KB92-18,1
1282,KB92-19,1
1283,KB92-2,1
1284,KB92-20,1
1285,KB92-21,1
1286,KB92-22,1
1287,KB92-23,1
1288,KB92-24,1
1289,KB92-25,1
1290,KB92-26,1
1291,KB92-27,1
1292,KB92-3,1
1293,KB92-4,1
1294,KB92-5,1
1295,KB92-6,1
1296,KB92-7,1
1297,KB92-8,1
1298,KB92-9,1
1299,KB93-1,1
1300,KB93-10,1
1301,KB93-11,1
1302,KB93-12,1
1303,KB93-13,1
1304,KB93-14,1
1305,KB93-2,1
1306,KB93-3,1
1307,KB93-4,1
1308,KB93-5,1
1309,KB93-6,1
1310,KB93-7,1
1311,KB93-8,1
1312,KB93-9,1
1313,KB94-1,1
1314,KB94-10,1
1315,KB94-11,1
1316,KB94-12,1
1317,KB94-13,1
1318,KB94-14,1
1319,KB94-15,1
1320,KB94-16,1
1321,KB94-17,1
1322,KB94-18,1
1323,KB94-19,1
1324,KB94-2,1
1325,KB94-20,1
1326,KB94-21,1
1327,KB94-22,1
1328,KB94-3,1
1329,KB94-4,1
1330,KB94-5,1
1331,KB94-6,1
1332,KB94-7,1
1333,KB94-8,1
1334,KB94-9,1
1335,KB95-1,2
1336,KB95-10,2
1337,KB95-11,2
1338,KB95-12,2
1339,KB95-13,2
1340,KB95-14,2
1341,KB95-15,2
1342,KB95-16,2
1343,KB95-17,2
1344,KB95-18,2
1345,KB95-19,2
1346,KB95-2,2
1347,KB95-20,2
1348,KB95-21,2
1349,KB95-22,2
1350,KB95-23,2
1351,KB95-24,2
1352,KB95-3,2
1353,KB95-4,2
1354,KB95-5,2
1355,KB95-6,2
1356,KB95-7,2
1357,KB95-8,2
1358,KB95-9,2
1359,KB96-1,4
1360,KB96-10,4
1361,KB96-11,4
